RECIPE_ID,RECIPE_NM_KO,SERVINGS,TY_NM,COOKING_TIME,LEVEL_NM,IRDNT_CODE,INGREDIENT_FULL,STEP_TEXT,STEP_TIP
6897498,두부들깨탕,5.0,국/탕,30.0,하,콩/견과류,"{'두부': '300g 1모', '대파': '1대', '다진마늘': '1큰술', '된장': '2큰술', '채썬': '표고 1/2컵', '다시마': '멸치육수 5컵', '들깨가루': '4큰술'}","[""1. 냄비에 두부 300g 한모를 넣고 숟가락으로 으깨 줍니다."", ""2. 그리고 여기에 대파 1대 흰부분을 어슷하게 썰어 넣고 말린 표고버섯 1/2컵을 씻어 넣고 다진마늘 1큰술, 된장 2큰술을 넣어 줍니다. 버섯은 팽이버섯을 넣어 도 좋아요. 저는 집에 있는 버섯을 넣었지요."", ""3. 그리고 다시마 멸치육수 5컵을 붓고 끓여 줍니다."", ""4. 국물이 전체적으로 고르게 팔팔 끓으면 들깨가루 4큰술을 넣고 덩어리 지지않게 풀어 줍니다."", ""5. 그리고 마지막으로 대파 1대 초록부분을 어슷하게 썰어 넣어 줍니다.""]","["""", """", """", """", """"]"
6935659,명란두부찌개,3.0,국/탕,30.0,하,해물류,"{'명란젓': '3개', '두부': '1/2모', '대파': '약간', '홍고추': '약간', '청양고추': '약간', '양파': '1/2개', '호박': '1/4개', '멸치다시마육수': '650ml', '소금': '약간', '소주': '1큰술'}","[""1. 물 650ml에 멸치와 다시마를 넣고 15분간 끓여 육수를 내어 주세요"", ""2. 필요한 재료를 손질 , 세척하여 준비하여 줍니다"", ""3. 호박을 썰어 주세요"", ""4. 양파를 썰어 주세요"", ""5. 청양고추와 홍고추를 썰어 주세요"", ""6. 대파를 썰어 주세요"", ""7. 명란을 먹기 좋은 크기로 썰어 줍니다."", ""8. 두부를 썰어 주세요"", ""9. 멸치 육수에 호박과 양파를 먼저 넣고 끓여주기 시작합니다"", ""10. 호박과 양파가 반쯤 익었으면 두부 먼저 넣고 명란을 넣고 끓여 주세요~ 이 때 주의할 점 !! 명란젓을 넣고 절대로 수저로 저으시면 안돼요 . 명란 알이 빠져 나온답니다 ."", ""11. 소주 또는 맛술을 한 큰술 넣어 주세요 . 비린맛을 잡아 줍니다 ."", ""12. 명란이 완전히 익을 때까지 수저로 절대 젓지 마시고 기다리세요!"", ""13. 명란젓이 모두 익으면, 마지막으로 대파, 청양고추와 홍고추를 넣어 한소끔 끓여주면 완성입니다. 간을 보시고 모자라면 소금으로 맞추어 주세요 .""]","["""", """", """", """", """", """", """", """", """", """", """", """", """"]"
6865288,두부된장미역국,2.0,국/탕,30.0,하,해물류,"{'불린': '미역 1줌', '된장': '3큰술', '멸치육수': '6컵', '두부': '300g', '다진마늘': '1큰술', '팽이버섯': '1/2봉지'}","[""1. 자른 건미역은 물에 불린 후 씻어 체에 건져 물기를 빼 줍니다."", ""2. 냄비에 준비한 미역을 담고 두부 300g을 깍뚝썰기로 잘라 넣고 다진마늘 1큰술을 넣어 줍니다."", ""3. 그리고 다시마 멸치육수 6컵을 부어 줍니다."", ""4. 그리고 된장 3큰술을 넣고 덩어리 없이 풀어 넣고 끓여 줍니다."", ""5. 국물이 우러나도록 고르게 팔팔 끓으면 밑동을 자르고 반으로 자른 팽이버섯 1/2봉지를 넣고 한번 더 끓여 주시면 되겠습니다.""]","["""", """", """", """", """"]"
6835116,어묵무국,5.0,국/탕,30.0,하,기타,"{'어묵': '4장', '무': '1밥그릇', '다진파': '2개', '청양고추': '1~2개', '다진마늘': '1T', '간장': '0.5T', '소금': '0.5T'}","[""1. 멸치육수를 만들어주세요! 물은 1.5리터 정도 넣어주었어요^^"", ""2. 육수가 만들어지는동안 무는 나박썰기 해서 준비해주시고, 파, 청양고추는 총총 다져주세요^^"", ""3. 어묵도 한입크기로 잘라 뜨거운물에 잠시 담궈주세요~!"", ""4. 육수가 우러나면 멸치는 건져내시고, 무를 넣고 바글바글 끓여주세요!"", ""5. 그리고 뜨거운물에 담궈놓은 어묵을 넣어주시구요~"", ""6. 바글바글 끓어오르면 간장, 마늘, 소금, 쪽파, 청양고추를 넣어주시고 한소끔 더 끓여주시면 얼큰한 어묵무국 완성!""]","["""", """", """", """", """", """"]"
6862524,닭장국,4.0,국/탕,30.0,하,닭고기류,"{'닭': '볶음용 1마리', '양파': '', '당근': '', '대파': '', '마늘': '', '참기름': '', '간장': ''}","[""1. 오늘 뭐 먹지에선 닭 껍질째 요리했어요 더 깊은 맛이 나고 맛있다 하지만 삶으면 껍질은 먹지도 않고 기름기가 너무 많은듯해서 제거 후 내장이랑 핏물을 깔끔하게 손질했어요"", ""2. 물은 닭이 잠길 정도로 넉넉히 부어주세요"", ""3. 분량의 채소는 채 썰어 준비해주시면 돼요"", ""4. 끓기 시작하면 불순물을 제거해주세요 껍질+손질을 잘해서 그런지 불순물이 거의 없어요"", ""5. 마늘,간장을 넣고 끓여주세요 간장은 너무 많이 넣으면 색이 탁해지니 딱 2큰술만,, 15분 정도 삶아주세요"", ""6. 국물이 우러나오면 채소를 넣고 끓여주세요"", ""7. 마무리로 참기름 반 큰술을 넣어주세요 전 따로 간을 하지 않았지만 싱거우면 소금으로 간을 하세요"", ""8. 국물 맛이 좋은 닭장국 완성 닭백숙이랑은 또 다른 맛이에요, 간장+참기름 때문인듯,, 닭은 소금에 찍어 먹거나, 살만 발라내어 국물이랑 같이 먹음 딱!!""]","["""", """", """", """", """", """", """", """"]"
6872681,돈까스김치나베,2.0,국/탕,30.0,하,기타,"{'돈까스': '2장', '썬': '양파 1/2개', '송송': '썬 대파 1/2대', '계란': '2개', '식용유': '약간', '물': '2.5컵', '다진': '마늘 2T', '설탕': '1T', '고운': '고춧가루 1T', '국간장': '2T', '김칫국물': '1/2컵'}","[""1. 양파는 채썰고 대파는 송송 썰어 준비한다. 썬 양파 1/2개, 송송 썬 대파 1/2대"", ""2. 채 썬 양파는 물에 담가둔다. 양파를 물에 담가두면 양파의 매운맛이 제거 돼요."", ""3. 돈가스를 튀겨 썰어 놓는다. 돈까스 2장"", ""4. 뚝배기에 기름을 살짝 두르고 양파와 대파를 볶아 기름을 낸다. 식용유 약간 뚝배기"", ""5. 기름을 냈으면 김치를 넣어 볶은 후 김칫국물과 물을 붓는다. 썬 배추김치 1cup, 물 2+1/2cup(약 400ml), 김칫국물 1/2cup"", ""6. 보글보글 끓으면 다진 마늘, 국간장, 설탕, 고춧가루를 넣는다. 다진 마늘 2T, 설탕 1T, 고운 고춧가루 1T, 국간장 2T"", ""7. 국물이 조금 줄어들면 튀긴 돈가스를 올린다."", ""8. 계란물을 가장자리에 부어주고 썰어 놓은 대파를 뿌린다. 계란 2개""]","[""썬 양파 1/2개, 송송 썬 대파 1/2대"", ""양파를 물에 담가두면 양파의 매운맛이 제거 돼요."", ""돈까스 2장"", ""식용유 약간"", ""썬 배추김치 1cup, 물 2+1/2cup(약 400ml), 김칫국물 1/2cup"", ""다진 마늘 2T, 설탕 1T, 고운 고춧가루 1T, 국간장 2T"", """", ""계란 2개""]"
6861397,굴배추국,4.0,국/탕,60.0,하,해물류,"{'굴': '1.5컵', '배추': '8~10장', '양파': '작은사이즈 1/2개', '당근': '1/4개', '대파': '적당량', '청양고추': '1~2개', '참기름': '1스푼', '식용유': '1스푼', '물': '7~8컵', '소금': '약간', '다진마늘': '1스푼', '미림': '2스푼', '참치액': '4스푼', '후춧가루': '약간'}","[""1. 마트에서 구입하는 굴은 대부분 손질된 깨끗한 굴이지만 그래도 흐르는 물에 2~3번 헹궈 물기를 빼주고 씻어놓은 굴에 양념을 합니다. 참치액4,후추약간,다진마늘1,미림2를 넣고 조물조물 굴 손질법 레시피​"", ""2. 배추는 8~10장 정도 적당한 크기로 썰어주고 당근은 길게 채썰고 대파,청양고추1,양파도 모두 썰어서 준비합니다."", ""3. 팬에 식용유1,참기름1을 넣고 배추,당근,양파,대파,청양고추를 모두 넣고 볶아줍니다 3~5분정도 (혹시 볶을때 탈까봐 걱정되심 물을 살짝 넣고 볶아주심되요)"", ""4. 배추 숨이 어느정도 죽으면 양념해 놓은 굴을 넣고 달달 볶아주고"", ""5. 굴이 어느정도 익으면 물 7~8컵을 넣어줍니다."", ""6. 굴,배추의 맛이 국물에 우러나도록 끓여주심 되요. 맛보시고 부족한 간은 소금으로 해주심 될것같아요."", ""7. 시원한 굴배추국 완성""]","[""굴 손질법 레시피​"", """", """", """", """", """", """"]"
6902741,달걀탕,3.0,국/탕,60.0,하,해물류,"{'달걀': '2개', '크래미': '작은 사이즈 3개', '새송이버섯': '2개', '양파': '1/3개', '대파': '1/2대', '당근': '1줌', '햄': '1줌', '간장': '2스푼', '굴': '소스 2스푼', '소금': '0.5스푼', '물': '1000ml~이상 5컵', '후춧가루': '적당량', '참기름': '1~2방울'}","[""1. 계란탕에 넣을 재료는 비슷한 길이로 준비해주세요. 당근, 양파, 햄은 채 썰어주고, 새송이버섯은 반으로 자르고 재료와 비슷한 길이로 썰어주세요. 대파는 송송 썰어주시고요."", ""2. 냄비에 식용유 4를 두르고 대파를 넣고 달달 볶아 파 기름을 만들어 주세요"", ""3. 파가 노릇노릇하게 익으면 햄을 함께 넣고 달달 볶아주고"", ""4. 곧이어 준비해 놓은 새송이버섯, 양파, 당근을 한데 넣고 달달 볶아줍니다."", ""5. 양념재료인 간장 2를 넣고"", ""6. 굴 소스도 2 숟가락 넣어 함께 볶아 줍니다."", ""7. 물 5컵 (1000ml~) 정도 넣어주고 물의 양은 준비한 재료에 따라 조절해 주심 된답니다."", ""8. 드셔보시고 부족한 간은 소금으로 해주세요."", ""9. 그리고 찢어 놓았던 맛살을 넣고 한소끔 더 끓여 줍니다."", ""10. 달걀탕이 끓여지는 동안 전분가루 1, 물 1을 한데 넣어 섞어 전분물을 만들어 줍니다."", ""11. 만들어 놓은 전분물을 조금씩 넣어가며 농도를 조절해 줍니다."", ""12. 달걀 2개를 풀어 냄비 가장자리 부위로 둘러 가며 부어주고"", ""13. 참기름 1~2방울 정도 톡 떨어 트리고 후춧가루를 취향껏 톡톡 넣어 마무리합니다."", ""14. 백종원중국식달걀탕 완성""]","["""", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
6900996,어묵꼬치,3.0,국/탕,60.0,하,해물류,"{'사각어묵': '10장', '멸치': '다시마 육수 2컵', '고추장': '2스푼', '다진': '마늘 1스푼', '고춧가루': '1스푼', '간장': '2스푼', '맛술': '2스푼', '올리고': '당 1스푼', '후춧가루': '적당량'}","[""1. 사각어묵 10장을 물에 데쳐서 기름기를 제거하고 체에 밭쳐 물기를 빼주세요."", ""2. 멸치 다시마 육수를 끓여주세요."", ""3. 양념재료인 고추장 2, 다진 마늘 1, 고춧가루 1, 간장 2, 맛술 2, 올리고 당 1, 후춧가루 적당량을 한데 넣어 섞어주세요."", ""4. 냄비에 멸치 다시마 육수 2컵을 붓고 만들어 놓은 매운 양념장을 넣고 풀어 줍니다. 그리고 불 위에 올리고~"", ""5. 매운 육수가 끓여지는 동안 데쳐 놓은 어묵을 꼬치에 먹기 좋게 끼워주세요. 그냥 넣어도 되지만~ 그래도 느낌 아니깐~"", ""6. 보글보글 끓기 시작하면"", ""7. 육수에 끼어 놓은 어묵을 모두 넣어주고"", ""8. 보글보글 끓여줍니다. 중간중간 국물을 어묵 위로 끼얹고 또 어묵꼬치 위치를 위, 아래를 바꿔가며 끓여주세요."", ""9. 푹 익은 어묵을 좋아하시면 뚜껑을 덮고 조리하셔도 된답니다. 국물이 적당히 졸아들면서 어묵에 양념 맛이 배어들면 마무리해주세요."", ""10. 매운 어묵꼬치 완성 ^^""]","["""", """", """", """", """", """", """", """", """", """"]"
6882367,순두부계란탕,4.0,국/탕,15.0,하,해물류,"{'게맛살': '5줄', '순두부': '2모', '계란': '4개', '잔파(쪽파)': '4줄기', '다시물': '맹물도ok 500ml 2컵', '국간장': '1T', '멸치액젓': '1T', '다진': '마늘 0.5T'}","[""1. 파를 송송 썬 다음 계란을 그릇에 풀고 송송 썬 파를 계란에 같이 섞어둡니다."", ""2. 맛살은한 두개 더 들어가거나 덜 들어가도 됩니다. 3등분해서 썰어준 다음 손으로 결대로 가늘게 뜯어 계란탕을 끓일 냄비에 바로 넣습니다."", ""3. 찢어서 넣어둔 게맛살 위에 순두부를 올리고"", ""4. 마구 으깬 다음 다진마늘과 국간장, 멸치액젓 추가하신 뒤 다진 마늘은 기호에 따라 가감해 주세요."", ""5. 다시물이나 그냥 물을 2컵 부어준 다음 뚜껑 닫고 끓어오르기를 기다립니다."", ""6. 끓어오르기 시작하면"", ""7. 파 계란물을 빙빙 돌려가며 부어주고 1분만 건드리지 않고 기다렸다가"", ""8. 1분이 지나면 서너번만 휙휙 무심하게 섞어주고"", ""9. 계란이 겉으로 보기에 익어보이면 끝."", ""10. 입이 깔깔해서 밥알도 씹기 싫을 때 이렇게 먹으면 아주 잘 넘어가요. 아침 굶지 마세요~""]","["""", """", """", ""다진 마늘은 기호에 따라 가감해 주세요."", """", """", """", """", """", """"]"
6934526,소고기무국,4.0,국/탕,60.0,하,소고기류,"{'소고기': '국거리용 1주먹', '무': '1/2개', '대파': '1대', '다진마늘': '1/2T', '고춧가루': '3t', '국간장': '2T', '물': '1L', '후춧가루': '탈탈탈 3번'}","[""1. 소고기 국거리용 부위는 찬물에 20-30분 정도 담궈 핏물을 빼 주세요."", ""2. 소고기의 핏물이 빠지면 결대로 도톰하게 먹기 좋게 썰어 주세요. 대부분 국거리용 부위는 기름이 없지만 기름이 있다면 제거 해 주세요."", ""3. 대파 한대는 어슷 썰어 주세요."", ""4. 무 반개는 나박나박 썰어 주세요."", ""5. 마른 냄비에 다진마늘 1T와 고춧가루 3t를 넣고 살짝 볶아 주세요."", ""6. 여기에 국간장 2T를 넣고 좀 더 볶아 주세요. 이렇게만 볶아도 맛있는 냄새가 올라 오더라고요. ^^"", ""7. 물 1리터를 넣고 뚜껑을 덮어 끓여 주세요."", ""8. 육수가 끓으면 잘라놓은 소고기를 넣고 야들야들해질 때까지 5분 정도 끓여 주세요."", ""9. 여기에 썰어 놓은 무를 넣고 다진마늘 반큰술, 후춧가루 3번 탈탈탈 넣고 15분 정도 끓여 주세요."", ""10. 어슷 썬 파를 넣고 중불로 10분 정도만 더 끓여 주세요."", ""11. 그럼 맛있는 소고기 뭇국 완성 입니다. 간은 입맛에 따라 간장을 추가해 맞춰주시면 될 것 같아요.""]","["""", """", """", """", """", """", """", """", """", """", """"]"
6851971,참치감자국,4.0,국/탕,60.0,하,해물류,"{'감자': '2개', '양파': '1/2개', '대파': '1대', '참치캔': '100g 1개', '깻잎': '15장', '청양고추': '1개', '다진마늘': '1큰술', '고추': '가루 2큰술', '다시물': '6컵', '식용유': '1큰술'}","[""1. 감자 2개 는 껍질을 벗겨 0.5cm 두께 부채꼴모양으로 잘라 줍니다."", ""2. 양파 1/2개는 감자와 두께를 맞춰 잘라 줍니다."", ""3. 냄비에 기름 1큰술을 두르고 다진마늘 1큰술, 대파 흰부분 1/2대를 다져 넣고 볶아 줍니다."", ""4. 그리고 고추가루 2큰술을 넣고 고르게 볶아 줍니다."", ""5. 그리고 준비한 감자와 멸치, 다시마 끓인물 6컵을 붓고 끓여 줍니다."", ""6. 국물이 고르게 팔팔 끓으면 참치캔 100g의 기름을 제거하고 참치살만 넣어 줍니다."", ""7. 그리고 준비한 양파를 넣고... 국간장 2큰술로 간을 해 줍니다."", ""8. 그리고 쏭쏭 썬 대파 초록부분 1/2대, 청양고추 1개 넣고.... 깻잎 15장을 굵직하니 채썰어 넣고 한번 더 끓여 주시면 되겠습니다.""]","["""", """", """", """", """", """", """", """"]"
4047742,쇠고기국,3.0,국/탕,30.0,상,소고기류,"{'느타리버섯': '350g', '쇠고기(등심)': '320g', '대파': '4뿌리', '고춧가루': '2.5큰술', '물': '적당량', '다진': '마늘 1큰술', '조선간장': '2큰술', '소금': '적당량', '참기름': '1큰술', '후춧가루': '약간'}","[""1. 느타리버섯은 반으로 찢어줍니다."", ""2. 대파와 마늘은 껍질을 벗겨 씻은 후 대파는 5cm 정도 길이로 썬 후 흰 부분은 반으로 썰고 마늘은 다져줍니다."", ""3. 쇠고기는 등심으로 준비하고 달군 냄비에 참기름을 두르고 볶아줍니다."", ""4. 고춧가루 1큰술을 넣어 볶아주고 물을 적당량 붓고 끓여줍니다."", ""5. 쇠고기가 부드럽게 익으면 대파와 느타리버섯을 넣어서 끓여줍니다."", ""6. 나머지 고춧가루와 다진 마늘, 조선간장, 후춧가루, 소금으로 간을 맞춰 주고 한소끔 끓인 후불에서 내려요."", ""7. 느타리버섯 쇠고기국을 그릇에 담아냅니다.""]","["""", """", """", """", """", """", """"]"
6720175,순두부버섯들깨탕,4.0,국/탕,30.0,하,해물류,"{'표고버섯': '5개', '새송이버섯': '2개', '양파': '1/2개', '대파': '1/2대', '청양고추': '1개', '들깨가루': '6큰술', '찹쌀가루': '2큰술', '육수': '5컵', '소금': '', '멸치': '', '다시마': '', '무': ''}","[""1. 멸치, 다시마, 무를 넣고 육수를 넉넉하게 만들어 주세요."", ""2. 버섯은 먹기 좋은 크기로 잘라 주세요."", ""3. 양파는 가늘게 채 썰고 대파와 청양고추는 어슷 썰어 주세요."", ""4. 들깨가루와 찹쌀가루를 준비해 주세요. 순두부 버섯들깨탕은 살짝 농도가 있어야 맛있기 때문에 찹쌀가루를 넣어 주었습니다. 좀 더 묵직한 농도를 원하시면 한 큰 술 더 넣으셔도 됩니다."", ""5. 멸치, 다시마 육수에 찹쌀가루를 넣고 잘 풀어 주세요."", ""6. 육수가 끓어 오르면 순두부, 표고버섯, 새송이버섯, 양파, 청양고추를 넣고 끓여 주세요."", ""7. 국물이 어느 정도 우러났으면 들깨가루를 넣고 끓여 주세요. 간은 소금으로 해 주세요."", ""8. 마지막으로 대파를 넣고 후루룩 끓으면 뚝배기 등에 담아 상에 내 주세요.""]","["""", """", """", """", """", """", """", """"]"
6886282,닭가슴살닭개장,1.0,국/탕,30.0,하,닭고기류,"{'닭가슴살': '2쪽', '무': '', '대파': '', '간장': '4T', '맛술': '2T', '고춧가루': '4T', '다진마늘': '3T', '된장': '1T', '물': '1.5L'}","[""1. 먼저 양념장 재료를 모두 섞어 양념장을 만들어주세요,"", ""2. 무의 껍질을 벗기고 너무 굵지 않게 썰어주세요(나박썰기)"", ""3. 대파를 가로로 먹기좋게 썰어주세요."", ""4. 닭가슴살 2쪽에 물, 무를 넣고 끓여주세요 강불"", ""5. 위에 뜬 거품을 제거하고 된장을 넣어 끓여주세요. 중불"", ""6. 익은 닭가슴살을 건져 먹기좋게 찢어줍니다."", ""7. 기름을 넉넉히 두르고 양념장을 볶아줍니다. 최약불 고추기름이 잘 나올 수 있도록 충분히 볶아주세요"", ""8. 닭가슴살, 대파를 넣고 볶아주세요"", ""9. 끓여놓은 육수를 부어서 끓여주면 끝!""]","["""", """", """", ""강불"", ""중불"", """", ""최약불"", """", """"]"
6869294,소고기감자국,2.0,국/탕,30.0,하,소고기류,"{'중간크기': '감자 2개', '참기름': '1큰술', '식용유': '1큰술', '다진마늘': '1큰술', '대파': '1대', '고추가루': '1.5큰술', '소고기': '불고기감 250g', '국간장': '4큰술', '물': '5컵', '후추': '약간'}","[""1. 중간크기 감자 2개를 껍질 벗겨 1cm 두께로 자른 후 한입 크기로 잘라 물에 담궈 전분을 빼 줍니다."", ""2. 달군 냄비에 참기름 1큰술, 식용유 1큰술을 두르고 다진마늘 1큰술, 대파 흰부분 1/2대를 쏭쏭 썰어 넣고 볶아 줍니다."", ""3. 그리고 고추가루 1+1/2큰술을 넣고 타지않게 고르게 볶아 줍니다."", ""4. 그리고 전분 뺀 감자를 흐르는 물에 한번 씻어 물기를 충분히 빼고 넣어 볶아 줍니다."", ""5. 그리고 소고기 불고기감 250g을 넣고 함께 볶아 줍니다."", ""6. 소고기가 반쯤 익으면 국간장 4큰술을 넣고 함께 볶아 줍니다."", ""7. 소고기가 완전히 익으면 물 5컵을 붓고 끓여 줍니다."", ""8. 국물이 우러나도록 고르게 팔팔 끓으면 쏭쏭 썬 대파 초록부분 1/2대, 후추약간을 넣고 마무리 해줍니다.""]","["""", """", """", """", """", """", """", """"]"
6900475,소고기콩나물무국,4.0,국/탕,15.0,하,소고기류,"{'소고기(양지)': '230g', '콩나물': '180g', '무': '3x3 1쪽', '대파': '1/2개', '멸치육수': '11컵', '마늘': '1큰술', '고춧가루': '3큰술', '국간장': '1큰술', '소금': '0.5작은술', '참기름': '0.5큰술', '후추': '약간'}","[""1. 먼저 무는 0.3cm 정도 썰어 주고 대파도 어슷 썰어 놓고"", ""2. 소고기는 핏을 꼭꼭 눌러 제거해줍니다 고기를 물로 씻어 사용하다 보면은 맛이 떨어질 수 있기에 핏기만 살짝 제거하여 사용하는 것이 좋아요"", ""3. 참기름을 넣어 고기를 먼저 볶아줍니다 이때 고기도 어설프게 볶는 것이 아니라 붉은 핏기가 보이지 않을 정도 볶아야 소고기의 잡내도 없고 더 담백한 맛으로 끓일 수 있답니다"", ""4. 핏기가 없을 때까지 달달 볶아준 후 썰어놓은 무와 고춧가루를 넣고 다시 한번 가볍게 볶아주고"", ""5. 준비한 콩나물과 마늘을 넣고"", ""6. 육수를 넣어 먼저 끓여 줍니다"", ""7. 팔팔 끓기 시작하면 거품은 걷어내고 이때 국간장을 넣고 불은 약불로 줄여서 육수 1컵 분량의 양정도 줄어들 때까지 뭉근하게 푹 끓여줍니다"", ""8. 약불에서 천천히 푹 끓여준 다음에는 썰어놓은 대파를 넣고"", ""9. 모자란 간을 소금으로 하고 마지막에 후춧가루를 넣어 한번 끓어오르면"", ""10. 불을 끄면 얼큰하고 시원한 소고기콩나물무국 완성""]","["""", """", """", """", """", """", """", """", """", """"]"
6879698,버섯전골,4.0,국/탕,30.0,상,해물류,"{'느타리버섯': '2팩', '감자': '3개', '양파': '1개', '청양고추': '1개', '샤브샤브용': '소고기 400g', '멸치': '1줌', '다시마': '10cm 2장', '대파': '1대', '무': '1/6개', '고추장': '2T', '고춧가루': '3T', '국간장': '3T', '다진마늘': '1.5T', '매실청': '1T', '맛술': '1T', '소금': '적당량', '후춧가루': '약간'}","[""1. 우선 버섯 샤브샤브 매운탕 육수를 준비해 주시는데요. 멸치와 다시마 육수 기본에 시원하게 무를 추가해서 20~30분 끓여 줍니다."", ""2. 육수가 끓는 동안 재료를 준비해 주세요."", ""3. 다음은 맛의 포인트이자 핵심 양념장! 고추장 2T, 고춧가루 3T, 국간장 3T, 다진마늘 1.5T, 매실청, 맛술을 1T씩 넣고 다 섞어 주세요."", ""4. 이제 육수만 따로 걸러주시는데 저는 무를 좋아해서 그것만 남겨 둡니다 흐흐."", ""5. 감자, 그리고 버섯 야채 순으로 양념장까지 넣고 끓여 주세요. 양념장의 포인트는 마늘인데 강한맛을 원하시면 레시피보다 더 넣어도 좋아요 :)"", ""6. 이제 셋팅 완료! 맛있게 끓여주세요. 보글보글 ♪"", ""7. 빨간 국물이 매콤해 보이죠? 맵기보단 마늘의 톡 쏘는 향이 느껴지는 개운한 맛이에요. 아참, 양념장은 한번에 전부 넣지 마시고 간 보면서 취향에 맞게 가감해서 드시면 더욱 좋아요 :) 부족한 간은 소금으로 맞춰줍니다."", ""8. 맛있어 보이죠 :) 한번 도전해 보세요~ 여기에 소고기를 샤브샤브 해서 먹는데 먼저 야채,버섯 건져 먹고 면 넣어 먹고, 마무리는 볶음밥 ♪ 취향껏 맛나게 드셔 보세요. 'ㅂ'""]","["""", """", """", """", """", """", """", """"]"
6883814,봄동된장국,4.0,국/탕,60.0,하,소고기류,"{'봄동': '1포기', '쇠고기': '150g', '된장': '1.5스푼', '고춧가루': '1스푼', '갈은': '마늘 1스푼', '천일염': '약간'}","[""1. 봄동 1봉지를 사고 고갱이는 남겨두고 겉잎으로 된장국을 끓였습니다."", ""2. 봄동을 다듬어서 끓는물에 40초 동안 데쳐서 찬물에 씻어 건집니다."", ""3. 소고기는 먹기좋은 크기로 잘라서 핏물을 빼서 준비하고, 데친 봄동을 잘게 썰어서 집된장, 갈은 마늘, 고춧가루, 대파, 천일염을 넣어줍니다. (고춧가루를 많이 넣으면 국물이 텁텁해집니다.)"", ""4. 살살 버무려서 양념이 고르게 배이도록 잠시 둡니다."", ""5. 찬물에 소고기를 넣고 20분정도 끓여서 거품을 제거하면서 고기를 익힙니다."", ""6. 양념해 놓은 봄동을 넣어주세요."", ""7. 10분정도 더 끓여서 봄동이 푹 익으면 완성입니다."", ""8. 가격도 착하고 영양도 가득한 봄동으로 겉절이도 만들고 된장국도 끓여 드시면 좋을것 같아요.""]","["""", """", """", """", """", """", """", """"]"
6879920,돼지갈비볶음탕,3.0,국/탕,60.0,하,채소류,"{'돼지갈비': '1kg', '양파': '2개', '감자': '2개', '당근': '1/3개', '대파': '1.5대', '청양고추': '취향껏 2개', '설탕': '3큰술', '물': '5컵', '간장': '1/2컵', '다진': '마늘 2큰술', '후춧가루': '적당량', '굵은': '고춧가루 1큰술', '고운': '고춧가루 2큰술'}","[""1. 감자와 당근은 큼직하게 썰어준 뒤 테두리를 둥글게 깎아줬고요. 양파와 대파도 큼직하게 ~ 저는 냉장고에 시들어가는 양송이버섯도 몇 개 넣어줬어요. 청양고추도 세 개 송송 썰고 ~"", ""2. 고기는 따로 핏물 제거 없이 바로 데쳐줄 거고요. 데치기 전, 물에 푹 담가 뼛가루부터 제거한 뒤 흐르는 물에 고기 조각 하나하나 깨끗이 씻어줍니다."", ""3. 끓는 물에 돼지갈비를 넣고 5분간 바글바글 끓여줍니다. (뼈가 붙어있는) 고기를 들었을 때, 뼈에서 핏물이 세어 나오지 않을 정도로 끓이시면 돼요."", ""4. 데친 고기는 체에 밭쳐 물기를 빼주시고요. 먹기 좋은 크기로 고기를 잘라줘요."", ""5. 돼지갈비와 설탕 3 큰 술을 넣고 중불에서 달달 볶기!"", ""6. 설탕을 넣고 눌리듯 잘 볶아줬다면, 양파도 투척 ~ 센 불에서 양파를 카라멜라이즈화 시켜 줍니다. (태우듯 볶기)"", ""7. 물 5컵을 넣고 바글바글 끓으면 당근과 감자, 다진 마늘 2 큰 술과 간장 ½컵을 넣어줍니다. (저는 다진 마늘 대신 통마늘을 한 줌 넣었어요 ㅎㅎ)"", ""8. 국물을 졸여주세요 ~"", ""9. 딱 봤을 때 국물이 1/3 정도 줄었다 싶으면 버섯과 고춧가루 3 큰 술을 넣고 한소끔 끓여주기! (저는 고운 고춧가루가 없어서 중간 굵기 고춧가루로 넣어줬어요.)"", ""10. 고춧가루가 풀어지니 더 먹음직스러워 보여요!!! 참지 못 하고 국물 한 숟가락 맛을 봤는데, 어머어머 뭐지 이거? 특별한 양념이 들어간 것도 아닌데 뭐 이리 맛있지?"", ""11. 국물 맛보기 전에는 조금 더 졸여줄 생각이었는데, 국물 맛보고 생각이 달라졌어요. 빨리 먹어야겠어요. 송송 썰어둔 대파와 청양고추를 팍팍 넣어주고, 후춧가루를 톡톡 뿌려 마무리!!!"", ""12. 그렇게 완성된 백종원의 돼지갈비볶음탕 모습은 넘나 먹음직스러워 보이는 것이었던 것이었던 것이었다 +_+"", ""13. 이 비주얼 정말 정말 그뤠잇 ~ ♥ 맛은 더더더더더욱더 그뤠ㅔㅔㅔㅔ잇!!!"", ""14. 고기도 야들야들하고, 육즙도 꽉 차있어 넘나 맛있는 돼지갈비 볶음탕 ♥"", ""15. 한 뼈다귀 하실래예?""]","["""", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]"
